mass_A
t,x,y
1.684666667E1,1.824525333E-1,-2.668396313E-1
1.688000000E1,1.762253359E-1,-2.596116043E-1
1.691333333E1,1.646663250E-1,-2.522399597E-1
1.694666667E1,1.438440755E-1,-2.483689364E-1
1.698000000E1,1.184549154E-1,-2.472988682E-1
1.701333333E1,9.175960378E-2,-2.480094056E-1
1.704666667E1,6.086739091E-2,-2.524118649E-1
1.708000000E1,2.823103363E-2,-2.605645711E-1
1.711333333E1,-6.561622423E-3,-2.723889370E-1
1.714666667E1,-4.015729380E-2,-2.872155114E-1
1.718000000E1,-7.463502910E-2,-3.027224791E-1
1.721333333E1,-1.063493862E-1,-3.186001756E-1
1.724666667E1,-1.347914275E-1,-3.327577395E-1
1.728000000E1,-1.574679437E-1,-3.441756540E-1
1.731333333E1,-1.736369411E-1,-3.516192208E-1
1.734666667E1,-1.819181939E-1,-3.548424969E-1
1.738000000E1,-1.822925911E-1,-3.531667591E-1
1.741333333E1,-1.747031152E-1,-3.469526557E-1
1.744666667E1,-1.591121380E-1,-3.364869538E-1
1.748000000E1,-1.371011850E-1,-3.224679647E-1
1.751333333E1,-1.092837561E-1,-3.068504587E-1
1.754666667E1,-7.858406526E-2,-2.899252283E-1
1.758000000E1,-4.562935935E-2,-2.735664149E-1
1.761333333E1,-1.206148881E-2,-2.598590864E-1
1.764666667E1,2.309884132E-2,-2.510821655E-1
1.768000000E1,5.425423680E-2,-2.456654541E-1
1.771333333E1,8.484051241E-2,-2.455123673E-1
1.774666667E1,1.121332405E-1,-2.478197495E-1
1.778000000E1,1.373753219E-1,-2.534429735E-1
1.781333333E1,1.574626131E-1,-2.612095460E-1
1.784666667E1,1.708921158E-1,-2.708840308E-1
1.788000000E1,1.767117127E-1,-2.812077850E-1
1.791333333E1,1.748765623E-1,-2.914070714E-1
1.794666667E1,1.663727761E-1,-3.002719536E-1
1.798000000E1,1.500598858E-1,-3.079350828E-1
1.801333333E1,1.266648709E-1,-3.145980178E-1
1.804666667E1,9.819333894E-2,-3.194369573E-1
1.808000000E1,6.590566735E-2,-3.238377192E-1
1.811333333E1,3.030087193E-2,-3.271038133E-1
1.814666667E1,-7.262300015E-3,-3.292009509E-1
1.818000000E1,-4.392811253E-2,-3.295395449E-1
1.821333333E1,-7.977050320E-2,-3.286475967E-1
1.824666667E1,-1.129419875E-1,-3.261210935E-1
1.828000000E1,-1.416800365E-1,-3.216318413E-1
1.831333333E1,-1.648594793E-1,-3.151373536E-1
1.834666667E1,-1.810355897E-1,-3.073659394E-1
1.838000000E1,-1.910280501E-1,-2.978232257E-1
1.841333333E1,-1.932330487E-1,-2.874580889E-1
1.844666667E1,-1.873384348E-1,-2.764904368E-1
1.848000000E1,-1.738321687E-1,-2.660264481E-1
1.851333333E1,-1.540410388E-1,-2.571351132E-1
1.854666667E1,-1.289663530E-1,-2.503124883E-1
1.858000000E1,-9.992893082E-2,-2.464866839E-1
1.861333333E1,-7.003180968E-2,-2.456464346E-1
1.864666667E1,-3.839085187E-2,-2.486778537E-1
1.868000000E1,-5.580946879E-3,-2.572085521E-1
1.871333333E1,2.760825031E-2,-2.706415391E-1
1.874666667E1,5.999410803E-2,-2.868616699E-1
1.878000000E1,9.054652025E-2,-3.037055593E-1
1.881333333E1,1.168564210E-1,-3.203891061E-1
1.884666667E1,1.387329052E-1,-3.357795760E-1
1.888000000E1,1.542821470E-1,-3.479626287E-1
1.891333333E1,1.624749071E-1,-3.559896846E-1
1.894666667E1,1.629586522E-1,-3.595095479E-1
1.898000000E1,1.551688278E-1,-3.581101890E-1
1.901333333E1,1.401823440E-1,-3.518829620E-1
1.904666667E1,1.179699004E-1,-3.414452322E-1
1.908000000E1,9.149047264E-2,-3.277744491E-1
1.911333333E1,6.086416502E-2,-3.125364339E-1
1.914666667E1,2.771843228E-2,-2.970865510E-1
1.918166667E1,-6.658079890E-3,-2.827643357E-1
1.921500000E1,-4.048913459E-2,-2.714171957E-1
1.924833333E1,-7.331015788E-2,-2.628139910E-1
1.928166667E1,-1.036321803E-1,-2.573103166E-1
1.931500000E1,-1.309948860E-1,-2.541654436E-1
1.934833333E1,-1.553245517E-1,-2.537805492E-1
1.938166667E1,-1.745899626E-1,-2.559879917E-1
1.941500000E1,-1.877814994E-1,-2.599822971E-1
1.944833333E1,-1.939520085E-1,-2.654695579E-1
1.948166667E1,-1.927391364E-1,-2.723087136E-1
1.951500000E1,-1.839031591E-1,-2.796790687E-1
1.954833333E1,-1.679174412E-1,-2.876727904E-1
1.958166667E1,-1.462186175E-1,-2.955297501E-1
1.961500000E1,-1.190326210E-1,-3.031507678E-1
1.964833333E1,-8.706918605E-2,-3.107666103E-1
1.968166667E1,-5.312874770E-2,-3.181340162E-1
1.971500000E1,-1.698315751E-2,-3.250178632E-1
1.974833333E1,2.166827988E-2,-3.311649221E-1
