mass_A
t,x,y
1.800000000E0,2.306518996E-2,-5.204694904E-1
1.833333333E0,8.588468776E-4,-5.141041530E-1
1.866666667E0,-2.075564135E-2,-5.059434646E-1
1.900000000E0,-4.939522179E-2,-4.958114412E-1
1.933333333E0,-7.817152587E-2,-4.843715687E-1
1.966666667E0,-1.076716519E-1,-4.702368070E-1
2.000000000E0,-1.361155556E-1,-4.551541770E-1
2.033333333E0,-1.609328885E-1,-4.408527605E-1
2.066666667E0,-1.801840658E-1,-4.270672088E-1
2.100000000E0,-1.924665495E-1,-4.137115921E-1
2.133333333E0,-1.982191111E-1,-4.023838028E-1
2.168333333E0,-1.984693867E-1,-3.937123452E-1
2.201666667E0,-1.947552313E-1,-3.865372872E-1
2.235000000E0,-1.883331791E-1,-3.798732828E-1
2.268333333E0,-1.807270004E-1,-3.741983606E-1
2.301666667E0,-1.714203765E-1,-3.694642842E-1
2.335000000E0,-1.606175396E-1,-3.655599529E-1
2.368333333E0,-1.482847508E-1,-3.639580112E-1
2.401666667E0,-1.339768420E-1,-3.659325632E-1
2.435000000E0,-1.163939199E-1,-3.721754225E-1
2.468333333E0,-9.530792939E-2,-3.813003205E-1
2.501666667E0,-7.034184057E-2,-3.931461271E-1
2.535000000E0,-4.241178622E-2,-4.072160207E-1
2.568333333E0,-1.356414051E-2,-4.231587492E-1
2.601666667E0,1.673680080E-2,-4.396842355E-1
2.635000000E0,4.477845585E-2,-4.563983473E-1
2.668333333E0,7.035308190E-2,-4.731807340E-1
2.701666667E0,9.191505199E-2,-4.896606930E-1
2.735000000E0,1.101463775E-1,-5.047821988E-1
2.768333333E0,1.255760310E-1,-5.183051270E-1
2.801666667E0,1.400699111E-1,-5.300425504E-1
2.835000000E0,1.540796617E-1,-5.387013151E-1
2.868333333E0,1.641592553E-1,-5.418609768E-1
2.901666667E0,1.704264514E-1,-5.408378160E-1
2.935000000E0,1.725017590E-1,-5.356567510E-1
2.968333333E0,1.678184054E-1,-5.262877153E-1
3.001666667E0,1.575722765E-1,-5.151001672E-1
3.035000000E0,1.416453179E-1,-5.021610819E-1
3.068333333E0,1.219619890E-1,-4.874441577E-1
3.101666667E0,9.956753742E-2,-4.711795884E-1
3.135000000E0,7.641102310E-2,-4.540514738E-1
3.168333333E0,5.226359687E-2,-4.358548943E-1
3.201666667E0,2.815470339E-2,-4.178927164E-1
3.235000000E0,4.364083746E-3,-4.006548837E-1
3.268333333E0,-1.825854046E-2,-3.866622524E-1
3.301666667E0,-4.187994309E-2,-3.753928525E-1
3.335000000E0,-6.443820707E-2,-3.675400554E-1
3.368333333E0,-8.767310467E-2,-3.629037187E-1
3.401666667E0,-1.100155984E-1,-3.615317411E-1
3.435000000E0,-1.310195726E-1,-3.627540587E-1
3.468333333E0,-1.504306372E-1,-3.666348380E-1
3.501666667E0,-1.684058524E-1,-3.730226720E-1
3.535000000E0,-1.836400043E-1,-3.818267387E-1
3.568333333E0,-1.940710610E-1,-3.926303765E-1
3.601666667E0,-2.002495182E-1,-4.050640116E-1
3.635000000E0,-2.014653544E-1,-4.186497405E-1
3.668333333E0,-1.974361971E-1,-4.327175817E-1
3.701666667E0,-1.890578575E-1,-4.466812013E-1
3.735000000E0,-1.771510938E-1,-4.602215303E-1
3.768333333E0,-1.625176850E-1,-4.729660974E-1
3.801666667E0,-1.449628926E-1,-4.846174232E-1
3.835000000E0,-1.251232905E-1,-4.950069989E-1
3.868333333E0,-1.027923132E-1,-5.041145179E-1
3.901666667E0,-7.786749604E-2,-5.117874407E-1
3.935000000E0,-5.028696501E-2,-5.171536966E-1
3.968333333E0,-1.960965162E-2,-5.198919545E-1
4.001666667E0,7.879044619E-3,-5.203432277E-1
4.035000000E0,3.795511877E-2,-5.180427014E-1
4.068333333E0,6.635665410E-2,-5.135264685E-1
4.101666667E0,9.140870436E-2,-5.075216774E-1
4.135000000E0,1.134481080E-1,-5.000567961E-1
4.168333333E0,1.332783200E-1,-4.905202119E-1
4.201666667E0,1.489025028E-1,-4.801607657E-1
4.235000000E0,1.608556472E-1,-4.685165677E-1
4.268333333E0,1.688072044E-1,-4.551564934E-1
4.301666667E0,1.743799842E-1,-4.405555659E-1
4.335000000E0,1.750253724E-1,-4.255829264E-1
4.368333333E0,1.710069639E-1,-4.107613818E-1
4.401666667E0,1.641339525E-1,-3.967849560E-1
4.435000000E0,1.536310533E-1,-3.845177916E-1
4.468333333E0,1.389329876E-1,-3.748950312E-1
4.503333333E0,1.204433477E-1,-3.677813813E-1
4.536666667E0,1.002065564E-1,-3.632275849E-1
4.570000000E0,7.838515116E-2,-3.615155857E-1
4.603333333E0,5.478299508E-2,-3.630034875E-1
4.636666667E0,3.057488809E-2,-3.675992672E-1
4.670000000E0,6.045650912E-3,-3.757947755E-1
4.703333333E0,-1.734050383E-2,-3.867034987E-1
4.736666667E0,-4.103325583E-2,-4.008971294E-1
4.770000000E0,-6.425372773E-2,-4.172131736E-1
4.803333333E0,-8.711232295E-2,-4.351367114E-1
4.836666667E0,-1.097030901E-1,-4.540479529E-1
4.870000000E0,-1.312801545E-1,-4.721255852E-1
4.903333333E0,-1.513477244E-1,-4.892537916E-1
4.936666667E0,-1.694819561E-1,-5.048380899E-1
4.970000000E0,-1.839401380E-1,-5.184566678E-1
5.003333333E0,-1.930462369E-1,-5.293344153E-1
5.036666667E0,-1.963598765E-1,-5.370167526E-1
5.070000000E0,-1.937718023E-1,-5.412262208E-1
5.103333333E0,-1.858127980E-1,-5.422983965E-1
5.136666667E0,-1.735627458E-1,-5.397342975E-1
5.170000000E0,-1.583281042E-1,-5.337952936E-1
5.203333333E0,-1.407274417E-1,-5.247165943E-1
5.236666667E0,-1.208515883E-1,-5.119988032E-1
5.270000000E0,-9.933504827E-2,-4.977096198E-1
5.303333333E0,-7.585587343E-2,-4.815620054E-1
5.336666667E0,-5.025556697E-2,-4.645372934E-1
5.370000000E0,-2.023634267E-2,-4.473815507E-1
5.403333333E0,3.762194929E-3,-4.311758884E-1
5.436666667E0,3.120964977E-2,-4.160995826E-1
5.470000000E0,5.775970100E-2,-4.022744490E-1
5.503333333E0,8.244861142E-2,-3.909397811E-1
5.536666667E0,1.038563671E-1,-3.823558069E-1
5.570000000E0,1.222873065E-1,-3.757603922E-1
5.603333333E0,1.385595633E-1,-3.719020877E-1
5.636666667E0,1.516112849E-1,-3.714772781E-1
5.670000000E0,1.611930886E-1,-3.737120958E-1
5.703333333E0,1.676043994E-1,-3.776286860E-1
5.736666667E0,1.714856351E-1,-3.828163089E-1
5.770000000E0,1.724049845E-1,-3.893454383E-1
5.803333333E0,1.699595493E-1,-3.970598725E-1
5.836666667E0,1.645834831E-1,-4.057948193E-1
5.870000000E0,1.559452708E-1,-4.161728288E-1
5.903333333E0,1.426535427E-1,-4.280951357E-1
5.936666667E0,1.252949514E-1,-4.411345632E-1
5.970000000E0,1.047141720E-1,-4.544598403E-1
6.003333333E0,8.096340166E-2,-4.676956669E-1
6.036666667E0,5.425361189E-2,-4.813300583E-1
6.070000000E0,2.596036312E-2,-4.938497675E-1
6.103333333E0,-2.492006500E-3,-5.046598537E-1
6.136666667E0,-3.103786432E-2,-5.139929021E-1
6.170000000E0,-5.677768785E-2,-5.211226810E-1
6.203333333E0,-8.254710805E-2,-5.264165773E-1
6.236666667E0,-1.066991497E-1,-5.292325806E-1
6.270000000E0,-1.297061184E-1,-5.297417978E-1
6.303333333E0,-1.506538751E-1,-5.270435096E-1
6.336666667E0,-1.691027194E-1,-5.214647719E-1
6.370000000E0,-1.842524010E-1,-5.134426418E-1
6.403333333E0,-1.945846087E-1,-5.028331884E-1
6.436666667E0,-1.991757837E-1,-4.897343700E-1
6.470000000E0,-1.984911432E-1,-4.755438531E-1
6.503333333E0,-1.926466455E-1,-4.601479282E-1
6.536666667E0,-1.822635477E-1,-4.444323744E-1
6.570000000E0,-1.683451279E-1,-4.285506060E-1
6.603333333E0,-1.516995011E-1,-4.134778590E-1
6.636666667E0,-1.328440660E-1,-3.989172337E-1
6.670000000E0,-1.123540920E-1,-3.861857585E-1
6.703333333E0,-9.062457668E-2,-3.758649279E-1
6.736666667E0,-6.804544406E-2,-3.684686051E-1
6.770000000E0,-4.478206885E-2,-3.642626949E-1
6.803333333E0,-1.908356635E-2,-3.634728576E-1
6.838333333E0,2.493003277E-3,-3.664930397E-1
6.871666667E0,2.683435852E-2,-3.734216780E-1
6.905000000E0,5.108784042E-2,-3.837570067E-1
6.938333333E0,7.471399638E-2,-3.963272083E-1
6.971666667E0,9.632046672E-2,-4.111928494E-1
7.005000000E0,1.161977980E-1,-4.274299247E-1
7.038333333E0,1.345335719E-1,-4.444956127E-1
7.071666667E0,1.497323547E-1,-4.616302061E-1
7.105000000E0,1.607154933E-1,-4.782365353E-1
7.138333333E0,1.677025092E-1,-4.934736378E-1
7.171666667E0,1.703609127E-1,-5.065764047E-1
7.205000000E0,1.688091163E-1,-5.174804300E-1
7.238333333E0,1.631487385E-1,-5.252108647E-1
7.271666667E0,1.534670661E-1,-5.301858643E-1
7.305000000E0,1.393370270E-1,-5.324426465E-1
7.338333333E0,1.213365713E-1,-5.324149421E-1
7.371666667E0,1.008528751E-1,-5.286722983E-1
7.405000000E0,7.811662124E-2,-5.224133940E-1
7.438333333E0,5.272371121E-2,-5.138863675E-1
7.471666667E0,2.565569321E-2,-5.030717103E-1
7.505000000E0,-1.880147999E-3,-4.906392275E-1
7.538333333E0,-2.987509059E-2,-4.772657777E-1
7.571666667E0,-5.576082832E-2,-4.635283813E-1
7.605000000E0,-8.119165704E-2,-4.496331835E-1
7.638333333E0,-1.047555031E-1,-4.364231315E-1
7.671666667E0,-1.265809941E-1,-4.241201399E-1
7.705000000E0,-1.458686007E-1,-4.128614932E-1
7.738333333E0,-1.625541161E-1,-4.032837909E-1
7.771666667E0,-1.763983324E-1,-3.949174648E-1
7.805000000E0,-1.866929277E-1,-3.884042059E-1
7.838333333E0,-1.931892456E-1,-3.833143432E-1
7.871666667E0,-1.954480350E-1,-3.801161027E-1
7.905000000E0,-1.946753311E-1,-3.792114142E-1
7.938333333E0,-1.897927756E-1,-3.801027729E-1
7.971666667E0,-1.813231140E-1,-3.830052144E-1
8.005000000E0,-1.693113513E-1,-3.878702433E-1
8.038333333E0,-1.544434594E-1,-3.948918449E-1
8.071666667E0,-1.366130103E-1,-4.036609040E-1
8.105000000E0,-1.164065335E-1,-4.142122685E-1
8.138333333E0,-9.466592694E-2,-4.264129320E-1
8.171666667E0,-7.110985555E-2,-4.397196295E-1
8.205000000E0,-4.599487993E-2,-4.538345481E-1
8.238333333E0,-1.882166717E-2,-4.686047221E-1
8.271666667E0,5.865620833E-3,-4.828072571E-1
8.305000000E0,3.260102296E-2,-4.965015195E-1
8.338333333E0,5.895390087E-2,-5.086933678E-1
8.371666667E0,8.379595556E-2,-5.194883171E-1
8.405000000E0,1.060647892E-1,-5.280867748E-1
8.438333333E0,1.256878184E-1,-5.337096456E-1
8.471666667E0,1.432992363E-1,-5.359248339E-1
8.505000000E0,1.557533733E-1,-5.353734777E-1
8.538333333E0,1.635056740E-1,-5.317054702E-1
8.571666667E0,1.672003840E-1,-5.251923923E-1
8.605000000E0,1.670217780E-1,-5.159495591E-1
8.638333333E0,1.629417706E-1,-5.033950149E-1
8.671666667E0,1.546751471E-1,-4.885031718E-1
8.705000000E0,1.422848826E-1,-4.722982851E-1
8.738333333E0,1.260068511E-1,-4.549290212E-1
8.771666667E0,1.073548466E-1,-4.377591458E-1
8.805000000E0,8.655638091E-2,-4.210231818E-1
8.838333333E0,6.358355755E-2,-4.055750570E-1
8.871666667E0,3.912816935E-2,-3.918961003E-1
8.905000000E0,1.064705159E-2,-3.812224680E-1
8.938333333E0,-1.061656598E-2,-3.729652276E-1
8.971666667E0,-3.451633621E-2,-3.688015042E-1
9.005000000E0,-5.726850929E-2,-3.677644198E-1
9.038333333E0,-7.979367238E-2,-3.705548419E-1
9.071666667E0,-1.017735691E-1,-3.764899765E-1
9.106666667E0,-1.228589906E-1,-3.856819026E-1
9.140000000E0,-1.418850822E-1,-3.970047121E-1
9.173333333E0,-1.588643194E-1,-4.097877114E-1
9.206666667E0,-1.737558150E-1,-4.234897452E-1
9.240000000E0,-1.851456258E-1,-4.377816553E-1
9.273333333E0,-1.928063347E-1,-4.519688519E-1
9.306666667E0,-1.965037204E-1,-4.664881441E-1
9.340000000E0,-1.953692538E-1,-4.802678969E-1
9.373333333E0,-1.892728985E-1,-4.932579449E-1
9.406666667E0,-1.782712233E-1,-5.045173952E-1
9.440000000E0,-1.631354483E-1,-5.137101092E-1
9.473333333E0,-1.446247808E-1,-5.206003502E-1
9.506666667E0,-1.232261681E-1,-5.249500367E-1
9.540000000E0,-9.972968883E-2,-5.266704358E-1
9.573333333E0,-7.486724438E-2,-5.259708408E-1
9.606666667E0,-4.802309775E-2,-5.228916518E-1
9.640000000E0,-1.929171511E-2,-5.178253701E-1
9.673333333E0,6.289000665E-3,-5.109421449E-1
9.706666667E0,3.450506652E-2,-5.020326104E-1
9.740000000E0,6.196201015E-2,-4.916812902E-1
9.773333333E0,8.725874052E-2,-4.803732913E-1
9.806666667E0,1.094230175E-1,-4.685018588E-1
9.840000000E0,1.287572926E-1,-4.560742613E-1
9.873333333E0,1.454954003E-1,-4.432228943E-1
9.906666667E0,1.576231485E-1,-4.312121048E-1
9.940000000E0,1.655397183E-1,-4.204709422E-1
9.973333333E0,1.696350721E-1,-4.105647765E-1
1.000666667E1,1.704022573E-1,-4.010150219E-1
1.004000000E1,1.683472739E-1,-3.925084914E-1
1.007333333E1,1.628386408E-1,-3.856170937E-1
1.010666667E1,1.539174324E-1,-3.801894175E-1
1.014000000E1,1.413302805E-1,-3.771410654E-1
1.017333333E1,1.257876553E-1,-3.769795776E-1
1.020666667E1,1.076428664E-1,-3.790905399E-1
1.024000000E1,8.817708286E-2,-3.837669188E-1
1.027333333E1,6.646327223E-2,-3.914623763E-1
1.030666667E1,4.260558933E-2,-4.018501913E-1
1.034000000E1,1.921263403E-2,-4.144206293E-1
1.037333333E1,-7.313049215E-3,-4.290666955E-1
1.040666667E1,-3.319305989E-2,-4.448505432E-1
1.044000000E1,-5.776144975E-2,-4.613159344E-1
1.047333333E1,-8.248777962E-2,-4.782206208E-1
1.050666667E1,-1.062449734E-1,-4.943306797E-1
1.054000000E1,-1.284549090E-1,-5.094007918E-1
1.057333333E1,-1.484538701E-1,-5.221173818E-1
1.060666667E1,-1.651437008E-1,-5.319376745E-1
1.064000000E1,-1.781511779E-1,-5.391096853E-1
1.067333333E1,-1.868219518E-1,-5.430890150E-1
1.070666667E1,-1.908790694E-1,-5.440366832E-1
1.074000000E1,-1.900423672E-1,-5.412914684E-1
1.077333333E1,-1.846190592E-1,-5.353038594E-1
1.080666667E1,-1.748996945E-1,-5.259738343E-1
1.084000000E1,-1.616281495E-1,-5.142005987E-1
1.087333333E1,-1.450976515E-1,-5.000726574E-1
1.090666667E1,-1.256316311E-1,-4.837245147E-1
1.094000000E1,-1.038620232E-1,-4.666899690E-1
1.097333333E1,-8.019383431E-2,-4.492844679E-1
1.100666667E1,-5.503242832E-2,-4.324849303E-1
1.104000000E1,-3.038840652E-2,-4.169368038E-1
1.107333333E1,-3.880799073E-3,-4.027418149E-1
1.110666667E1,2.272402282E-2,-3.911652961E-1
1.114000000E1,4.588335106E-2,-3.824163502E-1
1.117333333E1,6.849369379E-2,-3.766379268E-1
1.120666667E1,8.923837565E-2,-3.741043363E-1
1.124000000E1,1.079817882E-1,-3.752128469E-1
1.127333333E1,1.250459158E-1,-3.789310085E-1
1.130666667E1,1.401021320E-1,-3.846971783E-1
1.134000000E1,1.523873025E-1,-3.926222714E-1
1.137333333E1,1.615169970E-1,-4.021191270E-1
1.140833333E1,1.672575256E-1,-4.127301911E-1
1.144166667E1,1.695295898E-1,-4.243354201E-1
1.147500000E1,1.682099581E-1,-4.364048012E-1
1.150833333E1,1.634856666E-1,-4.485768509E-1
1.154166667E1,1.539367347E-1,-4.607848259E-1
1.157500000E1,1.393937194E-1,-4.730289267E-1
1.160833333E1,1.210157769E-1,-4.846746497E-1
1.164166667E1,9.993824422E-2,-4.949078134E-1
1.167500000E1,7.693090452E-2,-5.037403446E-1
1.170833333E1,5.118917158E-2,-5.109104784E-1
1.174166667E1,2.468107742E-2,-5.165167248E-1
1.177500000E1,-2.557651015E-3,-5.199623385E-1
1.180833333E1,-3.008501747E-2,-5.215543721E-1
1.184166667E1,-5.610273307E-2,-5.208404970E-1
1.187500000E1,-8.235264702E-2,-5.181249968E-1
1.190833333E1,-1.073928556E-1,-5.132943388E-1
1.194166667E1,-1.308562160E-1,-5.065515252E-1
1.197500000E1,-1.517082015E-1,-4.978024191E-1
1.200833333E1,-1.693250250E-1,-4.875011334E-1
1.204166667E1,-1.829838406E-1,-4.759570509E-1
1.207500000E1,-1.919794743E-1,-4.636424993E-1
1.210833333E1,-1.962679775E-1,-4.505877742E-1
1.214166667E1,-1.959858607E-1,-4.371295084E-1
1.217500000E1,-1.914843138E-1,-4.241817614E-1
1.220833333E1,-1.833666653E-1,-4.118247772E-1
1.224166667E1,-1.719582413E-1,-4.005610871E-1
1.227500000E1,-1.577125741E-1,-3.906977040E-1
1.230833333E1,-1.408064184E-1,-3.827588938E-1
1.234166667E1,-1.223074809E-1,-3.770761821E-1
1.237500000E1,-1.017599662E-1,-3.742666173E-1
1.240833333E1,-7.982039723E-2,-3.744934426E-1
1.244166667E1,-5.676988140E-2,-3.779690557E-1
1.247500000E1,-3.372770092E-2,-3.843278527E-1
1.250833333E1,-8.699266676E-3,-3.939909125E-1
1.254166667E1,1.757998232E-2,-4.062337858E-1
1.257500000E1,4.118502896E-2,-4.206786114E-1
1.260833333E1,6.549507580E-2,-4.367780768E-1
1.264166667E1,8.779043625E-2,-4.536224394E-1
1.267500000E1,1.075588164E-1,-4.706546656E-1
1.270833333E1,1.254442574E-1,-4.869777856E-1
1.274166667E1,1.411451482E-1,-5.016471411E-1
1.277500000E1,1.533974047E-1,-5.142530754E-1
1.280833333E1,1.608540446E-1,-5.245213220E-1
1.284166667E1,1.641006134E-1,-5.318587060E-1
1.287500000E1,1.633587536E-1,-5.367740791E-1
1.290833333E1,1.581855891E-1,-5.380831582E-1
1.294166667E1,1.486157536E-1,-5.364724480E-1
1.297500000E1,1.348126748E-1,-5.316483317E-1
1.300833333E1,1.172978791E-1,-5.240294097E-1
1.304166667E1,9.774094564E-2,-5.135581356E-1
1.307500000E1,7.636786740E-2,-5.009431311E-1
1.310833333E1,5.213905092E-2,-4.866297342E-1
1.314166667E1,2.669401433E-2,-4.713668322E-1
1.317500000E1,8.034117977E-4,-4.558331543E-1
1.320833333E1,-2.453652607E-2,-4.412451069E-1
1.324166667E1,-4.998772173E-2,-4.270175346E-1
1.327500000E1,-7.457123108E-2,-4.143970967E-1
1.330833333E1,-9.737287385E-2,-4.037257040E-1
1.334166667E1,-1.186844613E-1,-3.950168518E-1
1.337500000E1,-1.376876328E-1,-3.885510865E-1
1.340833333E1,-1.540422537E-1,-3.843185406E-1
1.344166667E1,-1.676362264E-1,-3.826077761E-1
1.347500000E1,-1.784531758E-1,-3.826514596E-1
1.350833333E1,-1.861647270E-1,-3.849011804E-1
1.354166667E1,-1.905214091E-1,-3.888775603E-1
1.357500000E1,-1.915831804E-1,-3.949015435E-1
1.360833333E1,-1.892321793E-1,-4.025342403E-1
1.364166667E1,-1.830419040E-1,-4.112806440E-1
1.367500000E1,-1.732546901E-1,-4.211540034E-1
1.370833333E1,-1.597958175E-1,-4.322705953E-1
1.374333333E1,-1.426614753E-1,-4.439956032E-1
1.377666667E1,-1.226685327E-1,-4.559321369E-1
1.381000000E1,-1.000061536E-1,-4.680239431E-1
1.384333333E1,-7.558988685E-2,-4.797804217E-1
1.387666667E1,-4.947705225E-2,-4.908563480E-1
1.391000000E1,-2.063113712E-2,-5.011950291E-1
1.394333333E1,3.904471803E-3,-5.096995523E-1
1.397666667E1,3.110450033E-2,-5.172328624E-1
1.401000000E1,5.738257901E-2,-5.224533601E-1
1.404333333E1,8.219820448E-2,-5.256789470E-1
1.407666667E1,1.040974254E-1,-5.265438940E-1
1.411000000E1,1.238398408E-1,-5.244826764E-1
1.414333333E1,1.408199116E-1,-5.196832583E-1
1.417666667E1,1.543161385E-1,-5.123890539E-1
1.421000000E1,1.625650444E-1,-5.030959429E-1
1.424333333E1,1.663542777E-1,-4.918336430E-1
1.427666667E1,1.663124588E-1,-4.790964527E-1
1.431000000E1,1.627030378E-1,-4.652190788E-1
1.434333333E1,1.546827185E-1,-4.497155704E-1
1.437666667E1,1.428416584E-1,-4.345380316E-1
1.441000000E1,1.275094599E-1,-4.201359608E-1
1.444333333E1,1.097564070E-1,-4.065479294E-1
1.447666667E1,9.031349698E-2,-3.943125228E-1
1.451000000E1,6.893619950E-2,-3.843307677E-1
1.454333333E1,4.573529289E-2,-3.773354350E-1
1.457666667E1,2.349191143E-2,-3.732325905E-1
1.461000000E1,-1.550193753E-3,-3.726282354E-1
1.464333333E1,-2.599070303E-2,-3.755651592E-1
1.467666667E1,-4.849630023E-2,-3.813397994E-1
1.471000000E1,-7.126982913E-2,-3.904054815E-1
1.474333333E1,-9.341721432E-2,-4.024466407E-1
1.477666667E1,-1.145858025E-1,-4.164613229E-1
1.481000000E1,-1.343300641E-1,-4.314901188E-1
1.484333333E1,-1.521648999E-1,-4.470992328E-1
1.487666667E1,-1.674146047E-1,-4.625592169E-1
1.491000000E1,-1.795922555E-1,-4.772593552E-1
1.494333333E1,-1.877155880E-1,-4.909300387E-1
1.497666667E1,-1.916101151E-1,-5.034462097E-1
1.501000000E1,-1.909280644E-1,-5.145124742E-1
1.504333333E1,-1.850969360E-1,-5.228122195E-1
1.507666667E1,-1.748222358E-1,-5.284364113E-1
1.511000000E1,-1.608549759E-1,-5.314266111E-1
1.514333333E1,-1.435884187E-1,-5.312828717E-1
1.517666667E1,-1.233774051E-1,-5.282824827E-1
1.521000000E1,-1.010980701E-1,-5.225079636E-1
1.524333333E1,-7.708857789E-2,-5.144893145E-1
1.527666667E1,-5.140164258E-2,-5.048286251E-1
1.531000000E1,-2.485769910E-2,-4.937346044E-1
1.534333333E1,1.520464236E-3,-4.814917489E-1
1.537666667E1,2.839851940E-2,-4.686555659E-1
1.541000000E1,5.437890481E-2,-4.554837397E-1
1.544333333E1,7.850843435E-2,-4.427603398E-1
1.547666667E1,9.938090212E-2,-4.309717798E-1
1.551000000E1,1.178436481E-1,-4.201392273E-1
1.554333333E1,1.339540671E-1,-4.104755634E-1
1.557666667E1,1.469607880E-1,-4.024548146E-1
1.561000000E1,1.565653956E-1,-3.961795811E-1
1.564333333E1,1.616987933E-1,-3.919433267E-1
1.567666667E1,1.637980409E-1,-3.894259070E-1
1.571000000E1,1.633170855E-1,-3.880008457E-1
1.574333333E1,1.599937007E-1,-3.879543601E-1
1.577666667E1,1.525228962E-1,-3.900455534E-1
1.581000000E1,1.415130112E-1,-3.942198635E-1
1.584333333E1,1.273432836E-1,-4.004072752E-1
1.587666667E1,1.105104454E-1,-4.083705951E-1
1.591000000E1,9.168508025E-2,-4.177956818E-1
1.594333333E1,7.042042808E-2,-4.286880819E-1
1.597666667E1,4.654484322E-2,-4.408792299E-1
1.601166667E1,2.290093305E-2,-4.539380697E-1
1.604500000E1,-4.168205508E-3,-4.675822025E-1
1.607833333E1,-3.053007460E-2,-4.810765194E-1
1.611166667E1,-5.552994548E-2,-4.937690728E-1
1.614500000E1,-8.054981680E-2,-5.055711140E-1
1.617833333E1,-1.043318667E-1,-5.157118354E-1
1.621166667E1,-1.263694280E-1,-5.236212585E-1
1.624500000E1,-1.461664664E-1,-5.295397186E-1
1.627833333E1,-1.630268100E-1,-5.323401130E-1
1.631166667E1,-1.763967695E-1,-5.321382104E-1
1.634500000E1,-1.855811293E-1,-5.289436965E-1
1.637833333E1,-1.903511331E-1,-5.230515002E-1
1.641166667E1,-1.904714705E-1,-5.142740928E-1
1.644500000E1,-1.861200587E-1,-5.032220264E-1
1.647833333E1,-1.775679651E-1,-4.901699207E-1
1.651166667E1,-1.653173273E-1,-4.760973441E-1
1.654500000E1,-1.497166999E-1,-4.604770378E-1
1.657833333E1,-1.314634332E-1,-4.446138454E-1
1.661166667E1,-1.109654890E-1,-4.288378292E-1
1.664500000E1,-8.875948891E-2,-4.139573006E-1
1.667833333E1,-6.518664372E-2,-4.008730090E-1
1.671166667E1,-4.106481016E-2,-3.900732270E-1
1.674500000E1,-1.705996920E-2,-3.821231816E-1
1.677833333E1,5.996430944E-3,-3.774412469E-1
1.681166667E1,3.121512953E-2,-3.757043468E-1
1.684500000E1,5.404774107E-2,-3.773729064E-1
