mass_A
t,x,y
5.572233333E0,-2.037978826E-1,-2.801741197E-1
5.605600000E0,-2.063304276E-1,-2.641091792E-1
5.638966667E0,-1.988985647E-1,-2.472432423E-1
5.672333333E0,-1.814851140E-1,-2.304088217E-1
5.705700000E0,-1.568519398E-1,-2.153440703E-1
5.739066667E0,-1.275645365E-1,-2.031120959E-1
5.772433333E0,-9.505228487E-2,-1.951381830E-1
5.805800000E0,-6.181907784E-2,-1.937597567E-1
5.839166667E0,-2.492490219E-2,-1.954279672E-1
5.872533333E0,6.278117648E-3,-2.128446126E-1
5.905900000E0,3.905895399E-2,-2.283269269E-1
5.939266667E0,6.779382935E-2,-2.512148692E-1
5.972633333E0,9.539143089E-2,-2.839047853E-1
6.006000000E0,1.222226053E-1,-3.134059801E-1
6.039366667E0,1.479916729E-1,-3.361411050E-1
6.072733333E0,1.688975122E-1,-3.524129987E-1
6.106100000E0,1.766285797E-1,-3.612005211E-1
6.139466667E0,1.729807041E-1,-3.620672473E-1
6.172833333E0,1.577219645E-1,-3.548823877E-1
6.206200000E0,1.290813204E-1,-3.394023894E-1
6.239566667E0,9.776163275E-2,-3.187870144E-1
6.272933333E0,6.453698615E-2,-2.920926164E-1
6.306300000E0,3.220732727E-2,-2.652144032E-1
6.339666667E0,-4.174859426E-4,-2.435506670E-1
6.373033333E0,-3.387406109E-2,-2.244584933E-1
6.406400000E0,-6.763989640E-2,-2.126113269E-1
6.439766667E0,-1.002557398E-1,-2.062168808E-1
6.473133333E0,-1.310861926E-1,-2.046812230E-1
6.506500000E0,-1.537147586E-1,-2.030023384E-1
6.539866667E0,-1.776315633E-1,-2.111931134E-1
6.573233333E0,-1.947830585E-1,-2.204399504E-1
6.606600000E0,-2.036707156E-1,-2.304117562E-1
6.639966667E0,-2.030666692E-1,-2.406557312E-1
6.673333333E0,-1.925221945E-1,-2.519628863E-1
6.706700000E0,-1.731487464E-1,-2.637353392E-1
6.740066667E0,-1.457924954E-1,-2.740196259E-1
6.773433333E0,-1.138642897E-1,-2.812401571E-1
6.806800000E0,-7.898712633E-2,-2.875053453E-1
6.840166667E0,-4.279287204E-2,-2.994700494E-1
6.873533333E0,-2.314041206E-3,-3.050428387E-1
6.906900000E0,3.894746524E-2,-3.092063352E-1
6.940266667E0,8.021785271E-2,-3.112167936E-1
6.973633333E0,1.179795412E-1,-3.105392218E-1
7.007000000E0,1.509167856E-1,-3.063086403E-1
7.040366667E0,1.737403102E-1,-2.992068134E-1
7.073733333E0,1.913098536E-1,-2.880571436E-1
7.107100000E0,1.994051735E-1,-2.723555339E-1
7.140466667E0,1.955374266E-1,-2.559950836E-1
7.173833333E0,1.816061233E-1,-2.382308650E-1
7.207200000E0,1.613583933E-1,-2.222538550E-1
7.240566667E0,1.332788293E-1,-2.084342095E-1
7.273933333E0,1.024721027E-1,-1.993313553E-1
7.307300000E0,6.929151051E-2,-1.959704877E-1
7.340666667E0,3.456995578E-2,-1.998647021E-1
7.374033333E0,3.227748464E-4,-2.105705349E-1
7.407400000E0,-3.242587646E-2,-2.258599563E-1
7.440766667E0,-6.246943729E-2,-2.452778805E-1
7.474133333E0,-8.880713461E-2,-2.727404563E-1
7.507500000E0,-1.152565797E-1,-3.001117769E-1
7.540866667E0,-1.392770482E-1,-3.228441226E-1
7.574233333E0,-1.590717980E-1,-3.394217449E-1
7.607600000E0,-1.716584584E-1,-3.482706875E-1
7.640966667E0,-1.737968367E-1,-3.511231766E-1
7.674333333E0,-1.640104171E-1,-3.478425983E-1
7.707700000E0,-1.434855634E-1,-3.374799362E-1
7.741066667E0,-1.152971497E-1,-3.187755028E-1
7.774433333E0,-8.443385905E-2,-2.960515701E-1
7.807800000E0,-5.295614840E-2,-2.706555494E-1
7.841166667E0,-2.195979386E-2,-2.451886248E-1
7.874533333E0,9.344522063E-3,-2.262956485E-1
7.907900000E0,4.231171551E-2,-2.107862922E-1
7.941266667E0,7.519823478E-2,-2.027101527E-1
7.974633333E0,1.069234069E-1,-2.019251501E-1
8.008000000E0,1.364755236E-1,-2.051469612E-1
8.041366667E0,1.623539995E-1,-2.131584485E-1
8.074733333E0,1.797834072E-1,-2.219507454E-1
8.108100000E0,1.974585918E-1,-2.358703284E-1
8.141466667E0,1.946904564E-1,-2.418226220E-1
8.174833333E0,1.958718867E-1,-2.591028511E-1
8.208200000E0,1.807540010E-1,-2.703376764E-1
8.241566667E0,1.577444985E-1,-2.801332346E-1
8.274933333E0,1.248837165E-1,-2.894786957E-1
8.308300000E0,8.844300621E-2,-2.968460772E-1
8.341666667E0,4.831836396E-2,-3.022444643E-1
8.375033333E0,7.717447534E-3,-3.069639932E-1
8.408400000E0,-3.159468208E-2,-3.096490492E-1
8.441766667E0,-7.049335376E-2,-3.109201236E-1
8.475133333E0,-1.062079741E-1,-3.099395420E-1
8.508500000E0,-1.386407231E-1,-3.057170979E-1
8.541866667E0,-1.645185123E-1,-2.957560931E-1
8.575233333E0,-1.825514768E-1,-2.854913096E-1
8.608600000E0,-1.885450073E-1,-2.698920144E-1
8.641966667E0,-1.948021810E-1,-2.594340042E-1
8.675333333E0,-1.863809711E-1,-2.433595580E-1
8.708700000E0,-1.702826089E-1,-2.276890023E-1
8.742066667E0,-1.475684931E-1,-2.138893178E-1
8.775433333E0,-1.222525118E-1,-2.035692624E-1
8.808800000E0,-9.274868239E-2,-1.984950227E-1
8.842166667E0,-6.234711395E-2,-1.993740246E-1
8.875533333E0,-3.088127410E-2,-2.086740203E-1
8.908900000E0,3.800366736E-4,-2.237168178E-1
8.942266667E0,2.986386255E-2,-2.424654368E-1
8.975633333E0,5.780308482E-2,-2.664257381E-1
9.009000000E0,8.447119951E-2,-2.932415759E-1
9.042366667E0,1.124300121E-1,-3.199811663E-1
9.075733333E0,1.373428032E-1,-3.398926707E-1
9.109100000E0,1.571978139E-1,-3.533549698E-1
9.142466667E0,1.655061165E-1,-3.577104987E-1
9.175833333E0,1.617840135E-1,-3.557151614E-1
9.209200000E0,1.455470117E-1,-3.456506786E-1
9.242566667E0,1.218401076E-1,-3.290276454E-1
9.275933333E0,9.414089824E-2,-3.060075843E-1
9.309300000E0,6.480220696E-2,-2.804012717E-1
9.342666667E0,3.404802590E-2,-2.554057672E-1
9.376033333E0,2.704201756E-3,-2.353710274E-1
9.409400000E0,-2.598506332E-2,-2.121135006E-1
9.442766667E0,-5.768025573E-2,-2.043192753E-1
9.476133333E0,-8.729598774E-2,-2.015662012E-1
9.509500000E0,-1.169698255E-1,-2.052647286E-1
9.542866667E0,-1.428933470E-1,-2.143818236E-1
9.576233333E0,-1.644652740E-1,-2.249645113E-1
9.609600000E0,-1.816937453E-1,-2.368108789E-1
9.642966667E0,-1.890697538E-1,-2.471030267E-1
9.676333333E0,-1.907565224E-1,-2.587442806E-1
9.709700000E0,-1.845273329E-1,-2.730643871E-1
9.743066667E0,-1.689453913E-1,-2.833850578E-1
9.776433333E0,-1.453491549E-1,-2.927901964E-1
9.809800000E0,-1.143622871E-1,-3.023631308E-1
9.843166667E0,-7.944249670E-2,-3.073388211E-1
9.876533333E0,-4.153414432E-2,-3.091790034E-1
9.909900000E0,-2.554004564E-3,-3.095173540E-1
9.943266667E0,3.564135213E-2,-3.078436468E-1
9.976633333E0,7.390926712E-2,-3.051257560E-1
1.001000000E1,1.099895453E-1,-3.007635104E-1
1.004336667E1,1.423590768E-1,-2.930911482E-1
1.007673333E1,1.692530079E-1,-2.832230696E-1
1.011010000E1,1.862668605E-1,-2.711610590E-1
1.014346667E1,1.946632800E-1,-2.582556592E-1
1.017683333E1,1.919181910E-1,-2.440891939E-1
1.021020000E1,1.802244643E-1,-2.305929291E-1
1.024356667E1,1.623960611E-1,-2.193792577E-1
1.027693333E1,1.369686154E-1,-2.096148949E-1
1.031030000E1,1.086348655E-1,-2.048428947E-1
1.034366667E1,7.788532289E-2,-2.047069628E-1
1.037703333E1,4.568836183E-2,-2.105791707E-1
1.041040000E1,1.322668781E-2,-2.222424357E-1
1.044376667E1,-1.695044408E-2,-2.390510742E-1
1.047713333E1,-4.725304486E-2,-2.644009309E-1
1.051050000E1,-7.585428419E-2,-2.860135550E-1
1.054386667E1,-1.026353259E-1,-3.091980228E-1
1.057723333E1,-1.292453030E-1,-3.296829303E-1
1.061060000E1,-1.513772644E-1,-3.436741871E-1
1.064396667E1,-1.625286635E-1,-3.465499171E-1
1.067733333E1,-1.653146099E-1,-3.471445082E-1
1.071070000E1,-1.563752219E-1,-3.409278569E-1
1.074406667E1,-1.420360258E-1,-3.318265106E-1
1.077743333E1,-1.188896506E-1,-3.116424310E-1
1.081080000E1,-9.360649538E-2,-2.875946566E-1
1.084416667E1,-6.677513484E-2,-2.631192406E-1
1.087753333E1,-3.579337040E-2,-2.357859515E-1
1.091090000E1,-4.491403106E-3,-2.173850017E-1
1.094426667E1,2.621816813E-2,-2.053517366E-1
1.097763333E1,5.798444202E-2,-1.964272899E-1
1.101100000E1,8.736259359E-2,-1.963007022E-1
1.104436667E1,1.123541650E-1,-1.996169436E-1
1.107773333E1,1.350721860E-1,-2.107877627E-1
1.111110000E1,1.545528252E-1,-2.259994203E-1
1.114446667E1,1.681315631E-1,-2.411419925E-1
1.117783333E1,1.748802154E-1,-2.566486942E-1
1.121120000E1,1.743215597E-1,-2.699247535E-1
1.124456667E1,1.654266677E-1,-2.801869040E-1
1.127793333E1,1.464896920E-1,-2.892211377E-1
1.131130000E1,1.182134009E-1,-2.961383811E-1
1.134466667E1,8.460923401E-2,-2.997153176E-1
1.137803333E1,4.729338927E-2,-3.009870077E-1
1.141140000E1,9.920017157E-3,-2.969888887E-1
1.144476667E1,-2.562562534E-2,-2.930649810E-1
1.147813333E1,-6.049713727E-2,-2.880303061E-1
1.151150000E1,-9.153760634E-2,-2.792382257E-1
1.154486667E1,-1.207915411E-1,-2.721276271E-1
1.157823333E1,-1.468726400E-1,-2.629683457E-1
1.161160000E1,-1.673457648E-1,-2.524611930E-1
1.164496667E1,-1.803336845E-1,-2.420524806E-1
1.167833333E1,-1.849219373E-1,-2.311020923E-1
1.171170000E1,-1.806066750E-1,-2.208845217E-1
1.174506667E1,-1.687986084E-1,-2.125974485E-1
1.177843333E1,-1.503096022E-1,-2.067769217E-1
1.181180000E1,-1.270243396E-1,-2.032690677E-1
1.184516667E1,-9.974073482E-2,-2.033278489E-1
1.187853333E1,-7.119999545E-2,-2.075835285E-1
1.191190000E1,-4.155859791E-2,-2.166011753E-1
1.194526667E1,-1.228718964E-2,-2.306473230E-1
1.197863333E1,1.443732989E-2,-2.523657394E-1
1.201200000E1,4.378500145E-2,-2.734456130E-1
1.204536667E1,7.275318484E-2,-2.975142133E-1
1.207873333E1,1.007466066E-1,-3.170436337E-1
1.211210000E1,1.269968180E-1,-3.326148680E-1
1.214546667E1,1.478418193E-1,-3.430137301E-1
1.217883333E1,1.588742293E-1,-3.470063846E-1
1.221220000E1,1.573072649E-1,-3.407411157E-1
1.224556667E1,1.453985848E-1,-3.293357505E-1
1.227893333E1,1.256775967E-1,-3.101735812E-1
1.231230000E1,1.035924904E-1,-2.878300225E-1
1.234566667E1,7.771457054E-2,-2.616928663E-1
1.237903333E1,4.919668235E-2,-2.358761335E-1
1.241240000E1,1.606311498E-2,-2.163966809E-1
1.244576667E1,-9.650859069E-3,-2.010986528E-1
1.247913333E1,-4.060677433E-2,-1.944253429E-1
1.251250000E1,-7.000756148E-2,-1.956958017E-1
1.254586667E1,-9.674357662E-2,-2.013524574E-1
1.257923333E1,-1.209751580E-1,-2.126967251E-1
1.261260000E1,-1.420975219E-1,-2.286642405E-1
1.264596667E1,-1.593442019E-1,-2.472576486E-1
1.267933333E1,-1.734823910E-1,-2.679789195E-1
1.271270000E1,-1.799267003E-1,-2.840116413E-1
1.274606667E1,-1.780704961E-1,-2.973632402E-1
1.277943333E1,-1.653310526E-1,-3.060008134E-1
1.281280000E1,-1.439510647E-1,-3.116584123E-1
1.284616667E1,-1.150552090E-1,-3.131848610E-1
1.287953333E1,-8.168914267E-2,-3.105385058E-1
1.291290000E1,-4.574761734E-2,-3.044085424E-1
1.294626667E1,-8.171650571E-3,-2.985616262E-1
1.297963333E1,2.538866857E-2,-2.872603398E-1
1.301300000E1,6.081896878E-2,-2.746580432E-1
1.304636667E1,9.380011002E-2,-2.651219097E-1
1.307973333E1,1.222820002E-1,-2.555532951E-1
1.311310000E1,1.468784910E-1,-2.455399930E-1
1.314646667E1,1.653247059E-1,-2.360099340E-1
1.317983333E1,1.750643132E-1,-2.282753390E-1
1.321320000E1,1.775008056E-1,-2.205447025E-1
1.324656667E1,1.729871169E-1,-2.142611783E-1
1.327993333E1,1.601448540E-1,-2.093636101E-1
1.331330000E1,1.411802497E-1,-2.081764160E-1
1.334666667E1,1.170467299E-1,-2.090789996E-1
1.338003333E1,8.999961881E-2,-2.134830993E-1
1.341340000E1,6.016265143E-2,-2.221600420E-1
1.344676667E1,2.947483182E-2,-2.346222537E-1
1.348013333E1,-1.502751597E-3,-2.493691418E-1
1.351350000E1,-3.230154239E-2,-2.689757337E-1
1.354686667E1,-6.203148570E-2,-2.879911336E-1
1.358023333E1,-9.074791199E-2,-3.062102827E-1
1.361360000E1,-1.175971875E-1,-3.196218340E-1
1.364696667E1,-1.398543150E-1,-3.269632829E-1
1.368033333E1,-1.564725929E-1,-3.305148592E-1
1.371370000E1,-1.620696375E-1,-3.263285089E-1
1.374706667E1,-1.576628276E-1,-3.147593669E-1
1.378043333E1,-1.464111820E-1,-3.002949042E-1
1.381380000E1,-1.286951678E-1,-2.836357871E-1
1.384716667E1,-1.062919376E-1,-2.625246782E-1
1.388053333E1,-8.043280439E-2,-2.396294681E-1
1.391390000E1,-5.255788343E-2,-2.191899499E-1
1.394726667E1,-2.349384660E-2,-2.022242001E-1
1.398063333E1,4.758823308E-3,-1.928778299E-1
1.401400000E1,3.222742025E-2,-1.927145492E-1
1.404736667E1,5.882999989E-2,-1.992353679E-1
1.408073333E1,8.312072521E-2,-2.114116118E-1
1.411410000E1,1.058302360E-1,-2.307072317E-1
1.414746667E1,1.261344188E-1,-2.512728586E-1
1.418083333E1,1.467145430E-1,-2.751192336E-1
1.421420000E1,1.594989712E-1,-2.935976643E-1
1.424756667E1,1.636194666E-1,-3.063111886E-1
1.428093333E1,1.583877730E-1,-3.154567539E-1
1.431430000E1,1.426660393E-1,-3.208914676E-1
1.434766667E1,1.176279261E-1,-3.217164317E-1
1.438103333E1,8.725240353E-2,-3.171380882E-1
1.441440000E1,5.445792844E-2,-3.068878578E-1
1.444776667E1,2.003302544E-2,-2.955576109E-1
1.448113333E1,-1.039209892E-2,-2.817231372E-1
1.451450000E1,-4.273573228E-2,-2.689751946E-1
1.454786667E1,-7.495174085E-2,-2.575398373E-1
1.458123333E1,-1.045756785E-1,-2.477289789E-1
1.461460000E1,-1.316465296E-1,-2.400017733E-1
1.464796667E1,-1.548427357E-1,-2.341855923E-1
1.468133333E1,-1.708276760E-1,-2.293347761E-1
1.471470000E1,-1.796928594E-1,-2.258436127E-1
1.474806667E1,-1.817551066E-1,-2.249083822E-1
1.478143333E1,-1.766233762E-1,-2.246382975E-1
1.481480000E1,-1.640041225E-1,-2.241349950E-1
1.484816667E1,-1.446172906E-1,-2.243919535E-1
1.488153333E1,-1.216563591E-1,-2.270515876E-1
1.491490000E1,-9.584354822E-2,-2.336112280E-1
1.494826667E1,-6.836078473E-2,-2.419121003E-1
1.498163333E1,-3.917535508E-2,-2.541043012E-1
1.501500000E1,-1.123270512E-2,-2.716911377E-1
1.504836667E1,1.778363644E-2,-2.845893946E-1
1.508173333E1,5.157933410E-2,-2.987413205E-1
1.511510000E1,8.114742485E-2,-3.107160626E-1
1.514846667E1,1.076255191E-1,-3.181808128E-1
1.518183333E1,1.284071276E-1,-3.206823892E-1
1.521520000E1,1.477662519E-1,-3.243829559E-1
1.524856667E1,1.537736447E-1,-3.155862925E-1
1.528193333E1,1.464006198E-1,-2.972923887E-1
1.531530000E1,1.357061785E-1,-2.797719301E-1
1.534866667E1,1.189464809E-1,-2.600392595E-1
1.538203333E1,9.723711969E-2,-2.394373829E-1
1.541540000E1,7.237174245E-2,-2.202320308E-1
1.544876667E1,4.490709130E-2,-2.044215996E-1
1.548213333E1,1.488869283E-2,-1.947450730E-1
1.551550000E1,-8.796108006E-3,-1.931387292E-1
1.554886667E1,-3.536835807E-2,-1.974640830E-1
1.558223333E1,-5.955728227E-2,-2.107305564E-1
1.561560000E1,-8.230273026E-2,-2.297690664E-1
1.564896667E1,-1.037123910E-1,-2.518749129E-1
1.568233333E1,-1.227937891E-1,-2.734899534E-1
1.571570000E1,-1.467851642E-1,-2.993470733E-1
1.574906667E1,-1.586477424E-1,-3.143009543E-1
1.578243333E1,-1.610206104E-1,-3.220722685E-1
1.581580000E1,-1.560220048E-1,-3.282008699E-1
1.584916667E1,-1.404799954E-1,-3.292731399E-1
1.588253333E1,-1.175909685E-1,-3.257185584E-1
1.591590000E1,-8.968890754E-2,-3.162606269E-1
1.594926667E1,-5.995245485E-2,-3.024765262E-1
1.598263333E1,-2.927380065E-2,-2.855228566E-1
1.601600000E1,-2.220053271E-4,-2.703696657E-1
1.604936667E1,3.018916156E-2,-2.530882891E-1
1.608273333E1,6.019013264E-2,-2.414133393E-1
1.611610000E1,8.920693304E-2,-2.320839436E-1
1.614946667E1,1.152514732E-1,-2.254916902E-1
1.618283333E1,1.389721916E-1,-2.219796240E-1
1.621620000E1,1.578172119E-1,-2.215935231E-1
1.624956667E1,1.692618999E-1,-2.232572118E-1
1.628293333E1,1.726222880E-1,-2.268979400E-1
1.631630000E1,1.691661121E-1,-2.317610753E-1
1.634966667E1,1.576222539E-1,-2.374004820E-1
1.638303333E1,1.392596209E-1,-2.442701434E-1
1.641640000E1,1.166640937E-1,-2.520878365E-1
1.644976667E1,9.017724225E-2,-2.603688814E-1
1.648313333E1,5.955511212E-2,-2.699018912E-1
1.651650000E1,2.646033350E-2,-2.818961892E-1
1.654986667E1,-5.125110005E-3,-2.931822089E-1
1.658323333E1,-4.038751417E-2,-3.035086596E-1
1.661660000E1,-7.341324776E-2,-3.104522633E-1
1.664996667E1,-1.032841445E-1,-3.144847062E-1
1.668333333E1,-1.289826091E-1,-3.157475765E-1
1.671670000E1,-1.486223625E-1,-3.125684965E-1
1.675006667E1,-1.607310999E-1,-3.050461186E-1
1.678343333E1,-1.653808477E-1,-2.937500390E-1
1.681680000E1,-1.629367222E-1,-2.802633651E-1
1.685016667E1,-1.534198779E-1,-2.649845305E-1
1.688353333E1,-1.357375748E-1,-2.460229225E-1
