4.202,0.149,-0.480,0.503,0.006,0.30,0.01
4.235,0.161,-0.469,0.495,0.006,0.33,0.01
4.268,0.169,-0.455,0.485,0.006,0.36,0.01
4.302,0.174,-0.441,0.474,0.006,0.38,0.01
4.335,0.175,-0.426,0.460,0.007,0.39,0.01
4.368,0.171,-0.411,0.445,0.007,0.39,0.01
4.402,0.164,-0.397,0.429,0.007,0.39,0.02
4.435,0.154,-0.385,0.414,0.006,0.38,0.02
4.468,0.139,-0.375,0.400,0.006,0.35,0.02
4.503,0.120,-0.368,0.387,0.006,0.32,0.02
4.537,0.100,-0.363,0.377,0.006,0.27,0.02
4.570,0.078,-0.362,0.370,0.006,0.21,0.02
4.603,0.055,-0.363,0.367,0.006,0.15,0.02
4.637,0.031,-0.368,0.369,0.005,0.08,0.01
4.670,0.006,-0.376,0.376,0.005,0.02,0.01
4.703,-0.017,-0.387,0.387,0.005,-0.04,0.01
4.737,-0.041,-0.401,0.403,0.005,-0.10,0.01
4.770,-0.064,-0.417,0.422,0.006,-0.15,0.01
4.803,-0.087,-0.435,0.444,0.006,-0.20,0.01
4.837,-0.110,-0.454,0.467,0.006,-0.24,0.01
4.870,-0.131,-0.472,0.490,0.006,-0.27,0.01
4.903,-0.151,-0.489,0.512,0.006,-0.30,0.01
4.937,-0.169,-0.505,0.533,0.006,-0.32,0.01
4.970,-0.184,-0.518,0.550,0.006,-0.34,0.01
5.003,-0.193,-0.529,0.563,0.006,-0.35,0.01
5.037,-0.196,-0.537,0.572,0.006,-0.35,0.01
5.070,-0.194,-0.541,0.575,0.006,-0.34,0.01
5.103,-0.186,-0.542,0.573,0.006,-0.33,0.01
5.137,-0.174,-0.540,0.567,0.006,-0.31,0.01
5.170,-0.158,-0.534,0.557,0.006,-0.29,0.01
5.203,-0.141,-0.525,0.543,0.006,-0.26,0.01
5.237,-0.121,-0.512,0.526,0.006,-0.23,0.01
5.270,-0.099,-0.498,0.508,0.006,-0.20,0.01
5.303,-0.076,-0.482,0.487,0.006,-0.16,0.01
5.337,-0.050,-0.465,0.467,0.006,-0.11,0.01
5.370,-0.020,-0.447,0.448,0.005,-0.05,0.01
5.403,0.004,-0.431,0.431,0.005,0.01,0.01
5.437,0.031,-0.416,0.417,0.005,0.07,0.01
5.470,0.058,-0.402,0.406,0.006,0.14,0.01
5.503,0.082,-0.391,0.400,0.006,0.21,0.01
5.537,0.104,-0.382,0.396,0.006,0.27,0.02
5.570,0.122,-0.376,0.395,0.006,0.31,0.02
5.603,0.139,-0.372,0.397,0.006,0.36,0.02
5.637,0.152,-0.371,0.401,0.007,0.39,0.02
5.670,0.161,-0.374,0.407,0.007,0.41,0.02
5.703,0.168,-0.378,0.413,0.007,0.42,0.02
5.737,0.171,-0.383,0.419,0.007,0.42,0.02
5.770,0.172,-0.389,0.426,0.007,0.42,0.02
5.803,0.170,-0.397,0.432,0.007,0.40,0.02
5.837,0.165,-0.406,0.438,0.007,0.39,0.01
5.870,0.156,-0.416,0.444,0.006,0.36,0.01
5.903,0.143,-0.428,0.451,0.006,0.32,0.01
5.937,0.125,-0.441,0.459,0.006,0.28,0.01
5.970,0.105,-0.454,0.466,0.006,0.23,0.01
6.003,0.081,-0.468,0.475,0.006,0.17,0.01
6.037,0.054,-0.481,0.484,0.006,0.11,0.01
6.070,0.026,-0.494,0.495,0.005,0.05,0.01
6.103,-0.002,-0.505,0.505,0.005,-0.00,0.01
6.137,-0.031,-0.514,0.515,0.005,-0.06,0.01
6.170,-0.057,-0.521,0.524,0.006,-0.11,0.01
6.203,-0.083,-0.526,0.533,0.006,-0.16,0.01
6.237,-0.107,-0.529,0.540,0.006,-0.20,0.01
6.270,-0.130,-0.530,0.545,0.006,-0.24,0.01
6.303,-0.151,-0.527,0.548,0.006,-0.28,0.01
6.337,-0.169,-0.521,0.548,0.006,-0.31,0.01
6.370,-0.184,-0.513,0.546,0.006,-0.34,0.01
6.403,-0.195,-0.503,0.539,0.006,-0.37,0.01
6.437,-0.199,-0.490,0.529,0.007,-0.39,0.01
6.470,-0.198,-0.476,0.515,0.007,-0.40,0.01
6.503,-0.193,-0.460,0.499,0.007,-0.40,0.01
6.537,-0.182,-0.444,0.480,0.007,-0.39,0.01
6.570,-0.168,-0.429,0.460,0.006,-0.37,0.01
6.603,-0.152,-0.413,0.440,0.006,-0.35,0.01
6.637,-0.133,-0.399,0.420,0.006,-0.32,0.02
6.670,-0.112,-0.386,0.402,0.006,-0.28,0.02
6.703,-0.091,-0.376,0.387,0.006,-0.24,0.02
6.737,-0.068,-0.368,0.375,0.006,-0.18,0.02
6.770,-0.045,-0.364,0.367,0.006,-0.12,0.02
6.803,-0.019,-0.363,0.364,0.005,-0.05,0.01
6.838,0.002,-0.366,0.367,0.005,0.01,0.01
6.872,0.027,-0.373,0.374,0.005,0.07,0.01
6.905,0.051,-0.384,0.387,0.006,0.13,0.01
6.938,0.075,-0.396,0.403,0.006,0.19,0.01
6.972,0.096,-0.411,0.422,0.006,0.23,0.01
7.005,0.116,-0.427,0.443,0.006,0.27,0.01
7.038,0.135,-0.444,0.464,0.006,0.29,0.01
7.072,0.150,-0.462,0.485,0.006,0.31,0.01
7.105,0.161,-0.478,0.505,0.006,0.32,0.01
7.138,0.168,-0.493,0.521,0.006,0.33,0.01
7.172,0.170,-0.507,0.534,0.006,0.32,0.01
7.205,0.169,-0.517,0.544,0.006,0.32,0.01
7.238,0.163,-0.525,0.550,0.006,0.30,0.01
7.272,0.153,-0.530,0.552,0.006,0.28,0.01
7.305,0.139,-0.532,0.550,0.006,0.26,0.01
7.338,0.121,-0.532,0.546,0.006,0.22,0.01
7.372,0.101,-0.529,0.538,0.006,0.19,0.01
7.405,0.078,-0.522,0.528,0.006,0.15,0.01
7.438,0.053,-0.514,0.517,0.005,0.10,0.01
7.472,0.026,-0.503,0.504,0.005,0.05,0.01
7.505,-0.002,-0.491,0.491,0.005,-0.00,0.01
7.538,-0.030,-0.477,0.478,0.005,-0.06,0.01
7.572,-0.056,-0.464,0.467,0.006,-0.12,0.01
7.605,-0.081,-0.450,0.457,0.006,-0.18,0.01
7.638,-0.105,-0.436,0.449,0.006,-0.24,0.01
7.672,-0.127,-0.424,0.443,0.006,-0.29,0.01
7.705,-0.146,-0.413,0.438,0.006,-0.34,0.01
7.738,-0.163,-0.403,0.435,0.007,-0.38,0.01
7.772,-0.176,-0.395,0.433,0.007,-0.42,0.02
7.805,-0.187,-0.388,0.431,0.007,-0.45,0.02
7.838,-0.193,-0.383,0.429,0.007,-0.47,0.02
7.872,-0.195,-0.380,0.427,0.007,-0.47,0.02
7.905,-0.195,-0.379,0.426,0.007,-0.47,0.02
7.938,-0.190,-0.380,0.425,0.007,-0.46,0.02
7.972,-0.181,-0.383,0.424,0.007,-0.44,0.02
8.005,-0.169,-0.388,0.423,0.007,-0.41,0.02
8.038,-0.154,-0.395,0.424,0.006,-0.37,0.02
8.072,-0.137,-0.404,0.426,0.006,-0.33,0.01
8.105,-0.116,-0.414,0.430,0.006,-0.27,0.01
8.138,-0.095,-0.426,0.437,0.006,-0.22,0.01
8.172,-0.071,-0.440,0.445,0.006,-0.16,0.01
8.205,-0.046,-0.454,0.456,0.005,-0.10,0.01
8.238,-0.019,-0.469,0.469,0.005,-0.04,0.01
8.272,0.006,-0.483,0.483,0.005,0.01,0.01
8.305,0.033,-0.497,0.498,0.005,0.07,0.01
8.338,0.059,-0.509,0.512,0.006,0.12,0.01
8.372,0.084,-0.519,0.526,0.006,0.16,0.01
8.405,0.106,-0.528,0.539,0.006,0.20,0.01
8.438,0.126,-0.534,0.548,0.006,0.23,0.01
8.472,0.143,-0.536,0.555,0.006,0.26,0.01
8.505,0.156,-0.535,0.558,0.006,0.28,0.01
8.538,0.164,-0.532,0.556,0.006,0.30,0.01
8.572,0.167,-0.525,0.551,0.006,0.31,0.01
8.605,0.167,-0.516,0.542,0.006,0.31,0.01
8.638,0.163,-0.503,0.529,0.006,0.31,0.01
8.672,0.155,-0.489,0.512,0.006,0.31,0.01
8.705,0.142,-0.472,0.493,0.006,0.29,0.01
8.738,0.126,-0.455,0.472,0.006,0.27,0.01
8.772,0.107,-0.438,0.451,0.006,0.24,0.01
8.805,0.087,-0.421,0.430,0.006,0.20,0.01
8.838,0.064,-0.406,0.411,0.006,0.16,0.01
8.872,0.039,-0.392,0.394,0.005,0.10,0.01
8.905,0.011,-0.381,0.381,0.005,0.03,0.01
8.938,-0.011,-0.373,0.373,0.005,-0.03,0.01
8.972,-0.035,-0.369,0.370,0.005,-0.09,0.01
9.005,-0.057,-0.368,0.372,0.006,-0.15,0.02
9.038,-0.080,-0.371,0.379,0.006,-0.21,0.02
9.072,-0.102,-0.376,0.390,0.006,-0.26,0.02
9.107,-0.123,-0.386,0.405,0.006,-0.31,0.02
9.140,-0.142,-0.397,0.422,0.006,-0.34,0.02
9.173,-0.159,-0.410,0.440,0.006,-0.37,0.01
9.207,-0.174,-0.423,0.458,0.007,-0.39,0.01
9.240,-0.185,-0.438,0.475,0.007,-0.40,0.01
9.273,-0.193,-0.452,0.491,0.007,-0.40,0.01
9.307,-0.197,-0.466,0.506,0.007,-0.40,0.01
9.340,-0.195,-0.480,0.518,0.007,-0.39,0.01
9.373,-0.189,-0.493,0.528,0.006,-0.37,0.01
9.407,-0.178,-0.505,0.535,0.006,-0.34,0.01
9.440,-0.163,-0.514,0.539,0.006,-0.31,0.01
9.473,-0.145,-0.521,0.540,0.006,-0.27,0.01
9.507,-0.123,-0.525,0.539,0.006,-0.23,0.01
9.540,-0.100,-0.527,0.536,0.006,-0.19,0.01
9.573,-0.075,-0.526,0.531,0.006,-0.14,0.01
9.607,-0.048,-0.523,0.525,0.005,-0.09,0.01
9.640,-0.019,-0.518,0.518,0.005,-0.04,0.01
9.673,0.006,-0.511,0.511,0.005,0.01,0.01
9.707,0.035,-0.502,0.503,0.005,0.07,0.01
9.740,0.062,-0.492,0.496,0.006,0.13,0.01
9.773,0.087,-0.480,0.488,0.006,0.18,0.01
9.807,0.109,-0.469,0.481,0.006,0.23,0.01
9.840,0.129,-0.456,0.474,0.006,0.28,0.01
9.873,0.145,-0.443,0.466,0.006,0.32,0.01
9.907,0.158,-0.431,0.459,0.006,0.35,0.01
9.940,0.166,-0.420,0.452,0.006,0.38,0.01
9.973,0.170,-0.411,0.444,0.007,0.39,0.01
10.007,0.170,-0.401,0.436,0.007,0.40,0.02
10.040,0.168,-0.393,0.427,0.007,0.41,0.02
10.073,0.163,-0.386,0.419,0.007,0.40,0.02
10.107,0.154,-0.380,0.410,0.007,0.38,0.02
10.140,0.141,-0.377,0.403,0.006,0.36,0.02
10.173,0.126,-0.377,0.397,0.006,0.32,0.02
10.207,0.108,-0.379,0.394,0.006,0.28,0.02
10.240,0.088,-0.384,0.394,0.006,0.23,0.02
10.273,0.066,-0.391,0.397,0.006,0.17,0.01
10.307,0.043,-0.402,0.404,0.005,0.11,0.01
10.340,0.019,-0.414,0.415,0.005,0.05,0.01
10.373,-0.007,-0.429,0.429,0.005,-0.02,0.01
10.407,-0.033,-0.445,0.446,0.005,-0.07,0.01
10.440,-0.058,-0.461,0.465,0.006,-0.12,0.01
10.473,-0.082,-0.478,0.485,0.006,-0.17,0.01
10.507,-0.106,-0.494,0.506,0.006,-0.21,0.01
10.540,-0.128,-0.509,0.525,0.006,-0.25,0.01
10.573,-0.148,-0.522,0.543,0.006,-0.28,0.01
10.607,-0.165,-0.532,0.557,0.006,-0.30,0.01
10.640,-0.178,-0.539,0.568,0.006,-0.32,0.01
10.673,-0.187,-0.543,0.574,0.006,-0.33,0.01
10.707,-0.191,-0.544,0.577,0.006,-0.34,0.01
10.740,-0.190,-0.541,0.574,0.006,-0.34,0.01
10.773,-0.185,-0.535,0.566,0.006,-0.33,0.01
10.807,-0.175,-0.526,0.554,0.006,-0.32,0.01
10.840,-0.162,-0.514,0.539,0.006,-0.30,0.01
10.873,-0.145,-0.500,0.521,0.006,-0.28,0.01
10.907,-0.126,-0.484,0.500,0.006,-0.25,0.01
10.940,-0.104,-0.467,0.478,0.006,-0.22,0.01
10.973,-0.080,-0.449,0.456,0.006,-0.18,0.01
11.007,-0.055,-0.432,0.436,0.006,-0.13,0.01
11.040,-0.030,-0.417,0.418,0.005,-0.07,0.01
11.073,-0.004,-0.403,0.403,0.005,-0.01,0.01
11.107,0.023,-0.391,0.392,0.005,0.06,0.01
11.140,0.046,-0.382,0.385,0.006,0.12,0.01
11.173,0.068,-0.377,0.383,0.006,0.18,0.02
11.207,0.089,-0.374,0.385,0.006,0.23,0.02
11.240,0.108,-0.375,0.390,0.006,0.28,0.02
11.273,0.125,-0.379,0.399,0.006,0.32,0.02
11.307,0.140,-0.385,0.409,0.006,0.35,0.02
11.340,0.152,-0.393,0.421,0.006,0.37,0.02
11.373,0.162,-0.402,0.433,0.007,0.38,0.02
11.408,0.167,-0.413,0.445,0.007,0.39,0.01
11.442,0.170,-0.424,0.457,0.006,0.38,0.01
11.475,0.168,-0.436,0.468,0.006,0.37,0.01
11.508,0.163,-0.449,0.477,0.006,0.35,0.01
11.542,0.154,-0.461,0.486,0.006,0.32,0.01
11.575,0.139,-0.473,0.493,0.006,0.29,0.01
11.608,0.121,-0.485,0.500,0.006,0.24,0.01
11.642,0.100,-0.495,0.505,0.006,0.20,0.01
11.675,0.077,-0.504,0.510,0.006,0.15,0.01
11.708,0.051,-0.511,0.513,0.005,0.10,0.01
11.742,0.025,-0.517,0.517,0.005,0.05,0.01
11.775,-0.003,-0.520,0.520,0.005,-0.00,0.01
11.808,-0.030,-0.522,0.522,0.005,-0.06,0.01
11.842,-0.056,-0.521,0.524,0.006,-0.11,0.01
11.875,-0.082,-0.518,0.525,0.006,-0.16,0.01
11.908,-0.107,-0.513,0.524,0.006,-0.21,0.01
11.942,-0.131,-0.507,0.523,0.006,-0.25,0.01
11.975,-0.152,-0.498,0.520,0.006,-0.30,0.01
12.008,-0.169,-0.488,0.516,0.006,-0.33,0.01
12.042,-0.183,-0.476,0.510,0.006,-0.37,0.01
12.075,-0.192,-0.464,0.502,0.007,-0.39,0.01
12.108,-0.196,-0.451,0.491,0.007,-0.41,0.01
12.142,-0.196,-0.437,0.479,0.007,-0.42,0.01
12.175,-0.191,-0.424,0.465,0.007,-0.42,0.01
12.208,-0.183,-0.412,0.451,0.007,-0.42,0.01
12.242,-0.172,-0.401,0.436,0.007,-0.41,0.02
12.275,-0.158,-0.391,0.421,0.007,-0.38,0.02
12.308,-0.141,-0.383,0.408,0.006,-0.35,0.02
12.342,-0.122,-0.377,0.396,0.006,-0.31,0.02
12.375,-0.102,-0.374,0.388,0.006,-0.27,0.02
12.408,-0.080,-0.374,0.383,0.006,-0.21,0.02
12.442,-0.057,-0.378,0.382,0.006,-0.15,0.01
12.475,-0.034,-0.384,0.386,0.005,-0.09,0.01
12.508,-0.009,-0.394,0.394,0.005,-0.02,0.01
12.542,0.018,-0.406,0.407,0.005,0.04,0.01
12.575,0.041,-0.421,0.423,0.005,0.10,0.01
12.608,0.065,-0.437,0.442,0.006,0.15,0.01
12.642,0.088,-0.454,0.462,0.006,0.19,0.01
12.675,0.108,-0.471,0.483,0.006,0.22,0.01
12.708,0.125,-0.487,0.503,0.006,0.25,0.01
12.742,0.141,-0.502,0.521,0.006,0.27,0.01
12.775,0.153,-0.514,0.537,0.006,0.29,0.01
12.808,0.161,-0.525,0.549,0.006,0.30,0.01
12.842,0.164,-0.532,0.557,0.006,0.30,0.01
12.875,0.163,-0.537,0.561,0.006,0.30,0.01
12.908,0.158,-0.538,0.561,0.006,0.29,0.01
12.942,0.149,-0.536,0.557,0.006,0.27,0.01
12.975,0.135,-0.532,0.548,0.006,0.25,0.01
13.008,0.117,-0.524,0.537,0.006,0.22,0.01
13.042,0.098,-0.514,0.523,0.006,0.19,0.01
13.075,0.076,-0.501,0.507,0.006,0.15,0.01
13.108,0.052,-0.487,0.489,0.006,0.11,0.01
13.142,0.027,-0.471,0.472,0.005,0.06,0.01
13.175,0.001,-0.456,0.456,0.005,0.00,0.01
13.208,-0.025,-0.441,0.442,0.005,-0.06,0.01
13.242,-0.050,-0.427,0.430,0.006,-0.12,0.01
