5.738,-0.120,-0.369,0.388,0.006,-0.31,0.02
5.772,-0.095,-0.366,0.378,0.006,-0.25,0.02
5.805,-0.068,-0.363,0.369,0.006,-0.18,0.02
5.838,-0.039,-0.360,0.362,0.006,-0.11,0.02
5.872,-0.009,-0.356,0.357,0.005,-0.03,0.01
5.905,0.023,-0.354,0.355,0.005,0.06,0.01
5.938,0.050,-0.353,0.356,0.006,0.14,0.02
5.972,0.077,-0.352,0.360,0.006,0.22,0.02
6.005,0.101,-0.352,0.366,0.006,0.28,0.02
6.038,0.122,-0.352,0.372,0.006,0.33,0.02
6.072,0.140,-0.351,0.378,0.006,0.38,0.02
6.105,0.154,-0.350,0.383,0.007,0.41,0.02
6.138,0.162,-0.349,0.385,0.007,0.43,0.02
6.172,0.165,-0.348,0.385,0.007,0.44,0.02
6.205,0.162,-0.347,0.383,0.007,0.44,0.02
6.238,0.154,-0.345,0.378,0.007,0.42,0.02
6.272,0.141,-0.344,0.372,0.007,0.39,0.02
6.305,0.124,-0.343,0.364,0.006,0.35,0.02
6.338,0.103,-0.341,0.356,0.006,0.29,0.02
6.372,0.080,-0.341,0.350,0.006,0.23,0.02
6.405,0.053,-0.341,0.345,0.006,0.15,0.02
6.438,0.028,-0.343,0.344,0.005,0.08,0.02
6.472,-0.003,-0.346,0.346,0.005,-0.01,0.01
6.505,-0.032,-0.351,0.352,0.005,-0.09,0.02
6.538,-0.060,-0.356,0.361,0.006,-0.17,0.02
6.572,-0.088,-0.362,0.373,0.006,-0.24,0.02
6.605,-0.113,-0.368,0.385,0.006,-0.30,0.02
6.638,-0.135,-0.373,0.396,0.006,-0.35,0.02
6.672,-0.154,-0.377,0.407,0.007,-0.39,0.02
6.705,-0.168,-0.379,0.414,0.007,-0.42,0.02
6.738,-0.177,-0.380,0.419,0.007,-0.44,0.02
6.772,-0.180,-0.379,0.420,0.007,-0.44,0.02
6.805,-0.177,-0.377,0.417,0.007,-0.44,0.02
6.838,-0.169,-0.373,0.409,0.007,-0.42,0.02
6.872,-0.155,-0.368,0.399,0.007,-0.40,0.02
6.905,-0.137,-0.362,0.387,0.006,-0.36,0.02
6.938,-0.115,-0.355,0.373,0.006,-0.31,0.02
6.972,-0.090,-0.348,0.360,0.006,-0.25,0.02
7.005,-0.064,-0.342,0.348,0.006,-0.18,0.02
7.038,-0.036,-0.337,0.339,0.005,-0.11,0.02
7.072,-0.008,-0.334,0.334,0.005,-0.02,0.02
7.105,0.022,-0.333,0.333,0.005,0.07,0.02
7.138,0.049,-0.333,0.337,0.006,0.15,0.02
7.172,0.076,-0.335,0.344,0.006,0.22,0.02
7.205,0.100,-0.339,0.353,0.006,0.29,0.02
7.240,0.121,-0.344,0.364,0.006,0.34,0.02
7.273,0.139,-0.348,0.375,0.006,0.38,0.02
7.307,0.153,-0.353,0.384,0.007,0.41,0.02
7.340,0.161,-0.357,0.391,0.007,0.42,0.02
7.373,0.164,-0.361,0.396,0.007,0.43,0.02
7.407,0.162,-0.364,0.398,0.007,0.42,0.02
7.440,0.154,-0.366,0.397,0.007,0.40,0.02
7.473,0.141,-0.367,0.393,0.006,0.37,0.02
7.507,0.123,-0.368,0.387,0.006,0.32,0.02
7.540,0.102,-0.367,0.381,0.006,0.27,0.02
7.573,0.077,-0.366,0.374,0.006,0.21,0.02
7.607,0.050,-0.364,0.368,0.006,0.14,0.02
7.640,0.023,-0.363,0.364,0.005,0.06,0.01
7.673,-0.007,-0.362,0.362,0.005,-0.02,0.01
7.707,-0.036,-0.361,0.363,0.005,-0.10,0.02
7.740,-0.064,-0.361,0.366,0.006,-0.18,0.02
7.773,-0.091,-0.361,0.372,0.006,-0.25,0.02
7.807,-0.115,-0.361,0.379,0.006,-0.31,0.02
7.840,-0.136,-0.360,0.385,0.006,-0.36,0.02
7.873,-0.153,-0.360,0.391,0.007,-0.40,0.02
7.907,-0.166,-0.358,0.395,0.007,-0.43,0.02
7.940,-0.174,-0.356,0.396,0.007,-0.46,0.02
7.973,-0.177,-0.353,0.395,0.007,-0.46,0.02
8.007,-0.174,-0.350,0.391,0.007,-0.46,0.02
