mass_A
t,x,y
1.688000000E1,1.368094768E-1,-3.695988096E-1
1.691333333E1,1.490816989E-1,-3.742007843E-1
1.694666667E1,1.565508143E-1,-3.774570765E-1
1.698000000E1,1.588792986E-1,-3.792529745E-1
1.701333333E1,1.553222463E-1,-3.794576476E-1
1.704666667E1,1.465587753E-1,-3.780978856E-1
1.708000000E1,1.328882403E-1,-3.750725689E-1
1.711333333E1,1.152044670E-1,-3.708013269E-1
1.714666667E1,9.431037514E-2,-3.654848929E-1
1.718000000E1,7.062984969E-2,-3.598174146E-1
1.721333333E1,4.475688705E-2,-3.543005186E-1
1.724666667E1,1.611450858E-2,-3.497293295E-1
1.728000000E1,-8.993214686E-3,-3.453924029E-1
1.731333333E1,-3.652003003E-2,-3.425133432E-1
1.734666667E1,-6.275455806E-2,-3.410504881E-1
1.738000000E1,-8.739888248E-2,-3.407233187E-1
